%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1518220930258121648,0,42.4442100525,-76.48387146,19.0,7.0,59.0,32.0,6.0,238.270004272,2.99921107292,260.0,16.0,736.0
1518220930275345895,0,42.4442100525,-76.48387146,19.0,7.0,59.0,48.0,6.0,238.270004272,2.99921107292,260.0,16.0,264.0
1518220930290076239,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,0.0,6.0,238.779998779,2.8397333622,260.0,16.0,744.0
1518220930306608090,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,16.0,6.0,238.779998779,2.8397333622,260.0,16.0,736.0
1518220930323662598,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,0.0,6.0,238.779998779,2.8397333622,260.0,16.0,728.0
1518220930336696798,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,16.0,6.0,238.779998779,2.8397333622,260.0,16.0,736.0
1518220930351408079,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,32.0,6.0,238.779998779,2.8397333622,260.0,16.0,736.0
1518220930367543057,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,48.0,6.0,238.779998779,2.8397333622,260.0,16.0,240.0
1518220930385283136,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,64.0,6.0,238.779998779,2.8397333622,260.0,16.0,400.0
1518220930400942228,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,0.0,6.0,239.0,2.69568896294,260.0,16.0,736.0
1518220930417511007,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,0.0,6.0,239.0,2.69568896294,259.0,16.0,736.0
1518220930435544315,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,16.0,6.0,239.0,2.69568896294,259.0,16.0,736.0
1518220930450062159,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,32.0,6.0,239.0,2.69568896294,259.0,16.0,736.0
1518220930466675000,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,48.0,6.0,239.0,2.69568896294,259.0,16.0,592.0
1518220930484033309,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,64.0,6.0,239.0,2.69568896294,259.0,16.0,336.0
1518220930499698391,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,0.0,6.0,239.210006714,2.56193327904,259.0,16.0,744.0
1518220930511494051,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,0.0,6.0,239.210006714,2.56193327904,259.0,16.0,736.0
1518220930527686789,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,16.0,6.0,239.210006714,2.56193327904,259.0,16.0,728.0
1518220930545129108,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,32.0,6.0,239.210006714,2.56193327904,259.0,16.0,736.0
1518220930561098565,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,48.0,6.0,239.210006714,2.56193327904,259.0,16.0,656.0
1518220930577264740,0,42.4442062378,-76.4838790894,19.0,7.0,59.0,64.0,6.0,239.210006714,2.56193327904,259.0,16.0,8.0
1518220930596096120,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,0.0,6.0,239.699996948,2.39216661453,259.0,16.0,744.0
1518220930610049329,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,16.0,6.0,239.699996948,2.39216661453,259.0,16.0,736.0
1518220930626612743,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,0.0,6.0,239.699996948,2.39216661453,259.0,16.0,736.0
1518220930641981003,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,16.0,6.0,239.699996948,2.39216661453,259.0,16.0,736.0
1518220930659592593,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,32.0,6.0,239.699996948,2.39216661453,259.0,16.0,736.0
1518220930671014608,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,48.0,6.0,239.699996948,2.39216661453,259.0,16.0,240.0
1518220930687651147,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,0.0,6.0,240.399993896,2.22754430771,259.0,16.0,672.0
1518220930704896852,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,16.0,6.0,240.399993896,2.22754430771,259.0,16.0,736.0
1518220930720614798,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,0.0,6.0,240.399993896,2.22754430771,259.0,16.0,736.0
1518220930736649099,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,16.0,6.0,240.399993896,2.22754430771,259.0,16.0,736.0
1518220930753146106,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,32.0,6.0,240.399993896,2.22754430771,259.0,16.0,728.0
1518220930769981499,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,48.0,6.0,240.399993896,2.22754430771,259.0,16.0,328.0
1518220930786472205,0,42.4442100525,-76.4838790894,19.0,7.0,59.0,64.0,6.0,240.399993896,2.22754430771,259.0,16.0,432.0
